TransactionAmount,TransactionType,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,PrevTransactionYear,PrevTransactionMonth,PrevTransactionDay,PrevTransactionHour,Kelompok_CustomerAge,Kelompok_TransactionAmount,Kelompok_AccountBalance,Cluster
1173.74,1,85,61,61,1,10456.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,9,25,16,2024,11,4,8,Lansia,Sangat Tinggi,Sangat Tinggi,2
45.92,0,86,26,23,1,544.56,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,19,17,2024,11,4,8,Dewasa,Rendah,Rendah,1
761.73,0,74,19,27,1,151.28,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,11,17,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
331.38,0,50,42,122,1,844.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,30,17,2024,11,4,8,Paruh Baya,Tinggi,Rendah,1
602.8,0,2,60,173,1,7417.69,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,20,17,2024,11,4,8,Lansia,Sangat Tinggi,Tinggi,0
64.12,1,96,57,222,1,1029.09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,10,17,2024,11,4,8,Lansia,Rendah,Rendah,1
57.38,0,61,28,86,1,899.52,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,13,18,2024,11,4,8,Dewasa,Rendah,Rendah,1
94.64,1,35,28,144,1,586.76,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,15,18,2024,11,4,8,Dewasa,Sedang,Rendah,1
155.56,1,13,19,64,1,129.79,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,24,16,2024,11,4,8,Muda,Sedang,Rendah,1
301.39,1,49,47,104,1,10548.58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,4,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,2
136.31,0,54,74,65,1,4384.95,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,30,16,2024,11,4,8,Lansia,Sedang,Sedang,0
4.39,0,83,26,63,1,1429.61,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,12,16,2024,11,4,8,Dewasa,Rendah,Rendah,1
429.25,0,89,29,107,1,5019.68,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,6,12,16,2024,11,4,8,Dewasa,Sangat Tinggi,Tinggi,0
138.54,1,27,60,93,1,8274.77,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,3,17,2024,11,4,8,Lansia,Sedang,Sangat Tinggi,0
33.03,0,18,21,28,1,935.88,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,8,10,16,2024,11,4,8,Muda,Rendah,Rendah,1
76.39,0,4,30,80,1,11584.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,2,27,16,2024,11,4,8,Dewasa,Rendah,Sangat Tinggi,2
25.32,0,89,19,25,1,1642.34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,7,17,2024,11,4,8,Muda,Rendah,Sedang,1
330.91,0,40,36,28,1,6481.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,6,17,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
153.55,0,98,37,16,1,5619.91,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,8,17,2024,11,4,8,Dewasa,Sedang,Tinggi,0
217.61,0,38,27,120,1,1661.1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,28,17,2024,11,4,8,Dewasa,Tinggi,Sedang,1
131.69,1,66,53,59,1,2958.43,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,16,16,2024,11,4,8,Paruh Baya,Sedang,Sedang,1
953.17,0,23,60,84,1,3506.11,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,10,12,17,2024,11,4,8,Lansia,Sangat Tinggi,Sedang,1
68.49,0,50,67,49,1,6683.31,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,25,17,2024,11,4,8,Lansia,Rendah,Tinggi,0
1493.0,0,95,69,151,1,1619.16,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,7,17,2024,11,4,8,Lansia,Sangat Tinggi,Sedang,1
470.62,0,1,57,127,1,12470.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,2,27,17,2024,11,4,8,Lansia,Sangat Tinggi,Sangat Tinggi,2
385.35,0,44,38,269,1,5184.13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,3,17,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
74.72,0,30,26,132,1,165.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,7,25,18,2024,11,4,8,Dewasa,Rendah,Rendah,1
352.03,1,0,27,219,1,4846.68,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,6,8,16,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
275.87,0,95,25,112,1,1697.58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,8,28,18,2024,11,4,8,Muda,Tinggi,Sedang,1
90.94,1,83,63,56,1,3896.08,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,24,17,2024,11,4,8,Lansia,Sedang,Sedang,1
206.25,0,73,74,56,1,3651.07,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,3,16,2024,11,4,8,Lansia,Sedang,Sedang,1
116.76,0,66,51,212,1,4480.43,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,16,16,2024,11,4,8,Paruh Baya,Sedang,Sedang,0
91.5,0,32,47,77,1,667.66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,27,16,2024,11,4,8,Paruh Baya,Sedang,Rendah,1
489.31,0,88,43,36,1,5595.22,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,3,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Tinggi,0
1664.33,0,63,18,65,1,1588.31,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,9,25,17,2024,11,4,8,Muda,Sangat Tinggi,Sedang,1
414.49,1,50,58,108,1,12709.58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,2,13,16,2024,11,4,8,Lansia,Tinggi,Sangat Tinggi,2
315.13,0,44,30,143,1,6570.94,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,5,16,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
28.38,0,41,45,260,1,8892.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,10,3,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,0
